Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
65410,37913,284,143,22303.90464303316,15500.781543001991,770.246906961896,1257.9366507244142,32.23898942765574,481.80223291859346,196.92138723401442,1210.5167769832158,1032.9936782408602,170.07460096856997,596411.835721113,302368.01132223377,201555.51278066475,578540.6357725721,774828.1965858246,38039.597107116686,783132.9074799967,391348.42802441696,716217.4510075107,441031.1353324492,489909.97781141486,128674.71478622594,998215.388770659,923631.9834429537,905027.2601687876,287528.9985545443,1,1,1,0,565,1079,110878.86978453098,778741.5554662716,904.7622773204026,1205.8198558811098,931.7163066329152,481.26638810939625,166.93548052626755,1,1,0,0,0,0,1,1,3.0676187569704028,36.98228072903908,7.708911016981956,398.6494285429687,740,182930.1332541875,256334.2856110945,537998.1420871856,374988.61258537974,6590.535343043991,541261.6996782739,147,96663.45056012871,788,942077.028753725,6660.22881328944,60540.66351479416,197,435,728832.3196424805,641894.6703173708,435045.59641539585,834418.44815268,833694.090567903,746133.2321752309,58130.046601600596,57548.85069250382,BENIGN
51451,13805,341,201,49084.852870067385,27575.036353830226,1271.1712122027038,805.0985138638251,469.69789928703165,244.3849374984029,966.6911799928731,1404.4706043614726,421.01591312396283,379.90148166177903,794629.912338993,197453.60124896283,6765.753861006418,91145.94348938155,262175.2006337149,249848.18516995187,992156.212464785,233975.21969295677,727034.8983322143,347195.10509438266,45863.61130829719,536407.7871388089,812189.2962622311,159296.89193773665,867645.2983280666,286996.5411224532,1,0,1,0,1046,302,370393.50047173724,392206.96707195765,503.0262131847061,1083.2195445107006,257.1553194438807,296.60109537234706,332.83651333646367,1,1,0,0,0,1,1,1,3.8794946862902036,1107.809320075062,205.76884954080205,894.4174445515607,981,252215.96654948508,165093.1199608149,660930.1663831155,454866.3046154806,757664.4649382663,279906.48840942513,353,53866.3768951545,619,428384.13420095877,12849.99915587825,7935.54558948019,348,100,267063.8481631279,291717.18049836194,876211.1475939981,997334.2998666029,654168.8442900061,83296.60657605976,723967.9405809676,341753.88951756625,BENIGN
49893,24419,948,302,33287.45581231016,58687.19440733936,637.2000044872162,1317.7343188821017,1383.619576789498,343.5302974730552,883.6225321301162,262.57267007247316,595.3175221644706,283.35368705372576,459956.8975708641,913282.15996483,788943.799220358,516866.74868874403,466120.15183603216,98690.63283888524,801989.20174152,84077.60495111483,960411.3003865861,25298.721012052993,306482.61518337426,346402.14356102893,46071.608465361845,296814.98444595834,419319.31707996415,209483.72804314963,1,1,1,1,104,235,672839.0799995885,706308.4436542634,82.42623368977209,1350.8518889236589,652.162624335062,53.46736617191028,318.59937268675867,1,0,1,1,0,1,0,0,2.0499786247936846,812.976663147018,910.5341122324378,1296.390187297109,353,101391.3417850315,999784.7124285131,965688.8420014819,504109.2300742762,701371.8826915654,71875.47801896266,942,698558.946634805,787,986394.5179650389,33325.95621985945,61247.45200796695,489,1330,580536.8664977656,457407.9265961586,182890.62187888162,868114.3610284304,191421.0488017688,808171.5734310762,481231.79079690017,250762.35966625583,BENIGN
11306,60737,612,616,1596.7116393294898,15122.556049940296,291.4457384423961,435.17732163721166,709.1555232321,189.3462567287943,789.2177415759896,47.22760821718119,511.0864865634039,344.2597203808743,934003.7678493585,14414.377510246102,412861.8176538188,928559.0380320002,148256.58440587987,912322.3074819234,205975.45145263695,899859.0240629581,56384.876466162634,547767.7890723245,689760.5363677066,388883.240336736,530112.3604910932,855789.469823691,27205.429420186,975759.954958337,0,0,1,1,296,32,375846.68763178244,695954.3139927598,385.5010152198282,1128.0609027647176,973.0559983221787,424.68605531815496,434.8315501113155,1,0,0,0,1,0,1,0,4.589866898624157,60.13347263905489,864.4370559595467,1324.0579980414147,108,947560.1425908044,672476.1137773755,414209.54759097984,945189.5223891856,281665.05784638127,76209.35517257189,827,254692.94586039815,272,998595.7246271413,36231.82001073455,12360.02392864627,194,409,107019.43097343225,462871.8523233085,154557.46266310633,409483.0724213159,318444.5544450145,967822.6588726813,793912.2240540376,747033.2092523605,MALICIOUS
51454,98353,305,528,7815.329553723935,60631.739893007405,1320.1770355940143,373.4576395519399,1053.6247232606474,3.4516998811549016,1296.2425922565014,507.2784770415363,488.40019612767077,205.66184398809668,932154.5352478807,124723.83144868183,216501.1575672019,26513.644577269126,510695.1638231394,853715.6615124755,751189.1242313035,361539.2168571746,961515.8272278672,521523.83205771336,921547.6434918902,575148.0453470015,37408.87084095923,850242.0167608736,629776.6610243885,828597.8255470701,1,1,1,0,172,1410,102485.70057489992,897089.5207821269,701.7941007871985,815.1622868789774,21.618895565903408,159.09822064306323,217.89853160398343,1,0,0,0,0,1,1,0,2.062095661381642,1001.658347250099,332.4259400517706,605.5209670795713,1480,844602.2762746917,309349.4238392891,110076.74850060178,3164.0385603232126,975407.6044692782,704261.4423985626,825,413853.04592049523,906,683897.3196243113,55778.57615097061,40133.22289735092,154,1125,854908.867771609,424520.4423762894,63792.518809450914,463729.11550834315,80854.41504094104,992021.0452443439,204466.53560840013,865255.8805031365,MALICIOUS
54199,73407,356,998,34374.21155358717,3049.9395077329095,24.470251458821537,74.77801770781572,1473.2322257664043,381.8687596758316,370.3094006689803,20.395262241941214,1031.349794174932,72.32285645240427,634390.6457938125,47860.06506284279,215596.1993764539,878796.0143875338,122337.23981337441,143146.42044621505,408244.96689584735,88080.86366427415,844556.1958836763,676087.5147274743,149342.44347560577,524928.3008730203,724764.3786379541,934772.8736629075,269053.809383087,989122.9159828671,0,1,0,1,320,1341,647375.1754688572,29992.96171261556,293.06864268027107,1037.51542661969,519.5461669309882,390.3358320998458,343.95180137446533,1,0,0,1,0,0,1,0,9.19586415531702,1314.4913878643176,795.7621913329899,1272.1814247118073,1111,544614.1945922787,554692.0329831296,845579.9864508364,916224.3234733082,617031.7058597176,816534.0236007561,141,312876.37977615546,955,748860.1318789506,49792.03401951889,53266.71125067274,197,719,764310.4915052105,504297.8927577492,751179.338901501,786923.3529461687,239341.6902798503,945430.1655156993,163384.35686707843,279861.0213769962,BENIGN
58073,10195,437,761,37404.665703346705,61528.083781670015,508.7112881997665,1277.6381080808753,711.9903326070953,259.30259926129463,387.9243491039087,1262.3070150878718,181.51815490013323,464.26594960558646,22250.458708399146,299160.55479655357,900983.6939677915,719380.0102763216,63602.09605789968,274639.9224688543,469937.05493605195,294194.8019524037,856476.1075968541,36168.158485249456,309750.47791567066,351367.0166071474,28672.77184187056,295299.68416766386,774306.0495658563,989.7176103317306,1,1,0,0,970,763,829289.0159618285,666840.8403450524,170.14438485527856,49.97139819058077,1097.2356319063035,183.97954829027867,403.2630090699537,0,0,1,0,0,0,1,1,2.0424444755933466,466.71905174200987,1169.7912159755851,1450.0600357410879,384,47314.83041292395,372612.6862717988,992359.168356535,949887.2505264333,700324.0183675099,331320.3088440132,637,333660.9297351053,418,812901.7246345703,19843.258193783982,25881.106326342637,335,763,94688.67827985784,69077.33578319396,723915.3177134426,851926.6799663114,827720.0269510283,279891.6757868516,566765.956032007,462343.7467740734,BENIGN
23618,87436,105,929,27209.221979177844,32384.740827640042,368.27775236271964,1248.733053279303,448.64428446824684,167.66419383751398,674.8433950419949,65.16179774112285,704.1914452254484,128.78443551638154,272052.2042118835,901825.8005975878,666072.8072771678,820712.9825467238,207096.71213743507,909497.4609084817,59961.76543216969,242210.5248996449,633658.9125862054,838339.125702367,545592.2853109755,531952.5396389625,408790.14156528626,346574.6812623884,99169.13695791407,349461.35110610846,1,1,1,1,1356,547,478401.2197306218,870302.3922514642,805.0046818760317,1053.1263653976478,1216.4894568802126,244.30202083971335,122.87625671697927,1,0,1,0,1,1,0,1,7.990272196159726,1232.5568026109008,854.7770278834321,350.9747885965749,19,667196.4977581074,386742.9097240039,520419.19347625197,248389.26752115486,855062.8389313478,174723.54819363545,260,469834.19653947366,271,1622.4282906290855,2898.9743371966993,25321.97709490284,464,74,119265.4292512756,931896.1966319528,750407.9278749408,566874.5808722053,499855.11892404355,266766.83884955,744509.8935685842,449745.6294781994,MALICIOUS
54535,44266,907,194,7792.078010914636,7570.057085037679,1489.9703653738727,948.9110663447324,674.8226767984783,117.17907177109893,626.9193667977883,960.3285676428973,1461.803622731307,86.11506225627808,30839.27094539374,879572.1219092399,601012.8578469006,144525.44010232983,288625.7367791074,93829.29527554229,220383.74472927547,562539.9515666531,814165.0072826773,879059.6666638502,800834.938254201,958818.3425360988,260923.2765379822,902460.0629839767,230247.0875201469,30456.300098732238,1,1,0,0,380,733,259707.7617554775,191217.9313597634,875.1486527081406,1161.4051084579905,1473.872107603346,282.09264114488934,297.6106382775908,1,0,0,0,0,1,0,1,3.084346147699355,1066.0020142190067,1278.2604990861244,1126.4618190349254,229,766381.3809026602,501455.23539272987,911751.1097700279,216999.72465063867,281018.20984133444,431086.11688162346,305,97884.57813638973,246,378476.15829877777,30830.739336033774,26551.240327827607,348,136,576124.5708268225,412073.84496406495,336074.225337758,90377.11359856604,918473.4779290184,726901.8229535962,129894.12580212356,546784.2173320786,MALICIOUS
17556,21450,837,790,11548.099021201828,55917.41841150479,312.47264447009695,333.50592550109235,1320.0811456335553,275.35809231383234,896.7547313536805,315.2120789565894,1449.7193359365822,119.92886295429817,102347.99163483354,320688.3890326654,383539.478451573,674107.0658014604,865706.2563502477,407102.2099809236,937327.2211178213,44478.63555814113,183144.62491478323,663683.0256784869,435591.6924184579,126707.45084815526,729124.6448619007,387150.3245935677,988733.8388205629,97035.99606036294,1,0,0,0,1003,508,645954.8350070952,789171.7363196928,339.63664654624415,735.9860761573109,1394.6256868923617,80.39107333630002,239.32399961379087,1,1,0,0,1,1,0,0,6.246408704678376,1181.4012837465639,471.99221594695484,1169.9505764919202,746,436698.1155285318,719997.442932865,141734.9516639358,925570.6506911629,958905.4464755823,67779.88436599047,973,54826.18688004171,614,522322.14165128185,24736.47083979508,7785.872854753267,360,660,630362.0054391188,10801.912436167571,752858.3405384222,256584.516970207,83895.46245136659,896187.8880508329,310234.01902638923,847038.7896493808,BENIGN
17528,82263,750,212,3106.0601890751054,42619.48406337243,565.1631608947392,43.07007954247932,1044.8868978209123,176.72156328302336,1041.4046496875553,1367.1115185941558,1226.890129193918,160.160767563082,643213.2436807948,129305.17023269284,618683.7405238375,732074.4085112138,572767.6264362268,696004.7917005811,240654.15119578727,778697.6471631619,301728.82314983406,184822.03377042516,603613.6917867193,353088.51279254147,242890.55393661995,345143.73024290765,569346.7539594971,534414.8286738095,0,1,1,1,1057,1175,412168.32847396156,313795.1931927537,1347.6031688500734,190.72430608255297,1220.9676018772057,305.96205121164013,162.9989640740273,0,1,1,1,1,0,1,0,2.094909112284997,677.7283826194162,1066.0699772747269,1043.3991556038407,1362,477230.0896896946,521669.08581862214,170948.53714329907,55125.36674228052,84120.44736799173,398643.72518731974,290,466077.9856222231,116,31279.614047900694,31230.2771370371,33014.311804867306,331,53,221490.07039126178,80739.63429781428,800225.5701520465,872574.9658064345,234796.06503500682,77868.75574860242,808150.509243527,950892.7409580629,MALICIOUS
12100,51600,546,363,45870.22989929379,2709.0016613070957,1031.335932998467,264.7157541134058,1256.208471757145,365.02629170268915,1270.6261934086333,11.771629015053353,495.1553243011695,44.99038712779241,966125.2321509828,115185.47505326837,337136.42989415705,997723.9059136255,119626.47215657163,692384.7468206651,776978.7553939134,229480.53280378555,961285.4913485656,347373.40695021977,684497.1031396886,239941.41317682195,211389.60578566356,711145.800867697,409938.7696720329,278479.77198470064,1,1,1,1,415,535,580456.0852061321,934502.8084293325,692.2458533644631,710.1246004872465,171.6283916783103,163.0128676036375,139.3459820674886,0,1,0,1,0,1,1,1,9.796473531927585,1296.1144415598076,800.6123183429722,564.8621719717675,401,672657.5983199937,807391.5743739824,154264.87417226785,148840.2931203803,661138.0110865408,688161.8026928421,868,472184.269615721,94,801010.0368811502,33803.44452385984,15151.993593142637,918,1145,799816.6489030648,662682.9535658659,32078.910362085768,506990.7829454214,35039.25023738585,568701.236153772,9137.724708093709,813782.6167282619,MALICIOUS
34648,70097,320,266,11815.778580427568,9467.153765340847,258.5315676044976,1133.5121022364074,44.15505389302238,29.012868389349077,1237.7171296574027,284.78695396297974,417.5058129680179,69.74515329830466,722592.2508630814,503982.24173039064,671604.5196137874,970285.0597314147,788547.3224653037,574765.9216455086,319109.3550239409,965031.9124053529,402283.69027623656,261025.2320653259,762534.5333107923,258526.05845513832,348676.48943617503,245459.88959094556,954860.1591268515,983045.3590938775,1,0,1,1,397,257,446784.5895557948,477604.0364055828,1464.5173217344948,1110.1381227622912,729.4890066761111,229.88384022792317,228.5727693478608,1,1,1,1,0,1,0,0,6.5210885376458965,995.3813238780592,254.8218776593562,1489.4853745208673,387,514930.4606664169,269766.7370618237,466707.0955336815,159276.78600804685,756933.020420916,853978.033809503,529,7620.163638095701,29,342924.10460136156,2576.1465881655704,33009.868272707805,38,514,296879.10675373086,901118.3359701578,198828.22549932334,100137.33738143982,813104.3768594719,627772.3033392961,33395.839631512266,295141.59659986617,MALICIOUS
16991,39542,386,474,37550.05967553762,33404.625545246774,1291.1877040249374,467.0927358923481,1164.3416639971651,467.92605735197094,120.12947163517308,1246.4984302739442,1165.6900703662218,60.03655045755091,746012.5268202751,715561.8185777004,489974.82340635324,419012.4458241684,39190.11363976987,142927.77574708205,197347.91437940559,36363.35731251494,873421.3943470309,289964.51488209364,173698.9518045068,611560.5967155367,301493.6571257456,103700.50373168515,869706.575512233,120153.86358204583,1,1,0,1,1201,1469,880575.1834385413,931541.725884561,112.15719080598745,445.7458807541829,258.41439636666246,179.25655426331505,474.1193010070389,1,0,0,1,0,1,1,1,0.21121374346121047,864.8916276902341,543.5254883439165,1304.68185155775,1039,606218.2316394481,502387.1109983502,377508.9987775413,544103.6717717767,596019.1649710158,482996.96599031007,519,446723.6762216797,82,512437.2025869778,54516.75995300042,47538.572914968245,629,1332,673739.1222155929,87275.65012114625,796666.0261575683,296274.5607390984,939643.0907535754,626729.0716069896,545777.1727785204,497354.0940545703,BENIGN
5648,25168,132,768,23073.914520429556,59286.45605869854,121.08592368327325,410.14802777726015,1357.4162244762924,125.06515324153538,1167.5831541982802,219.60286541382334,1215.2040773151773,120.543071338582,763041.8382719146,929126.9209832285,895103.9521122711,516780.67019971885,736927.1256346521,353866.4151394443,626062.2391554158,66422.40538502776,413306.88066296675,830048.0509385058,547067.7468126196,217706.7382931799,144560.7926345406,696214.2951329474,139637.41634901217,216790.99770064402,0,1,1,1,1061,897,274798.53300731763,912551.4343547622,637.7686198012693,1488.91613239636,911.7157685513289,334.2082024186437,203.62253690010846,0,0,1,0,1,0,1,0,5.658225488928873,1425.1665965851923,661.8075331617584,378.0901748580613,211,135827.86906704213,279886.0255923985,930560.4579282437,88036.94765647851,640411.6124512968,683172.0138233718,181,384933.9602626427,369,324726.35292557493,5275.101117627682,16233.295936291348,93,828,392415.4788076023,258899.40047132253,985399.8003641898,839080.0776306583,598303.5614274056,807271.0673486097,550233.4182306409,801412.1268370922,MALICIOUS
56233,30412,7,168,46611.48671763762,31866.981998323394,865.1726757865129,1401.1487734743416,67.33979053481465,430.7216637000768,663.9432136246828,121.23229543433878,959.1753448105749,498.0199658298541,564100.064615632,120993.82389021463,754696.1627064643,732987.929771004,729261.6862659879,710757.8045384911,417511.45165516203,796558.1171686504,809625.9657343312,510417.09499135066,894972.2856254708,690099.8761807806,85622.31074709192,67124.9316505208,475780.5989102452,950033.1955613809,1,1,1,1,393,1241,492452.00106777257,864696.9051147461,769.1718851432937,506.6290532463447,303.34141080504514,294.1236909001356,408.3375683301765,0,0,0,1,1,1,0,1,7.098341793786234,594.0162171333258,84.03709094668743,658.2475501524666,1234,626472.0486129745,126425.63070331603,34597.2366164502,793873.9250895941,424352.04375068255,494498.92849584745,827,212471.37317548826,570,317028.7944489837,44271.4337371624,38806.65078920902,879,1142,429047.21028236416,885025.1335501582,619520.4680440712,675177.5047572786,633323.667791254,727240.1956448834,882737.9873067023,971071.7468473802,MALICIOUS
